Taxa,Metabolite,Potential Score
Solimonas,L-Formylkynurenine,1.946932e-05
Solimonas,L-Kynurenine,2.010428e-05
Solimonas,3-Hydroxyanthranilate,2.120902e-05
Solimonas,Anthranilate,3.211361e-05
Solimonas,Indole-3-acetaldehyde,8.886254e-02
Solimonas,Melatonin,1.128690e-05
Solimonas,5-Hydroxykynurenamine,2.571016e-05
Solimonas,Indole-3-acetate,6.575016e-02
Solimonas,Tryptamine,2.702447e-05
Solirubrobacter,Serotonin,2.601235e-05
Solirubrobacter,L-Formylkynurenine,1.947033e-05
Solirubrobacter,L-Kynurenine,2.010548e-05
Solirubrobacter,3-Hydroxyanthranilate,2.121060e-05
Solirubrobacter,Anthranilate,3.211952e-05
Solirubrobacter,Indole-3-acetaldehyde,7.048002e-01
Solirubrobacter,Melatonin,1.128614e-05
Solirubrobacter,5-Hydroxykynurenamine,2.571379e-05
Solirubrobacter,Indole-3-acetate,6.759327e-01
Solirubrobacter,Tryptamine,2.702877e-05
Solirubrum,Serotonin,2.601235e-05
Solirubrum,L-Formylkynurenine,1.947033e-05
Solirubrum,L-Kynurenine,2.010548e-05
Solirubrum,3-Hydroxyanthranilate,2.121060e-05
Solirubrum,Anthranilate,3.211952e-05
Solirubrum,Indole-3-acetaldehyde,7.048002e-01
Solirubrum,Melatonin,1.128614e-05
Solirubrum,5-Hydroxykynurenamine,2.571379e-05
Solirubrum,Indole-3-acetate,6.759327e-01
Solirubrum,Tryptamine,2.702877e-05
Solitalea,Serotonin,2.601235e-05
Solitalea,L-Formylkynurenine,1.947033e-05
Solitalea,L-Kynurenine,2.010548e-05
Solitalea,3-Hydroxyanthranilate,2.121060e-05
Solitalea,Anthranilate,3.211952e-05
Solitalea,Indole-3-acetaldehyde,1.559063e-01
Solitalea,Melatonin,1.128614e-05
Solitalea,5-Hydroxykynurenamine,2.571379e-05
Solitalea,Indole-3-acetate,1.004830e-01
Solitalea,Tryptamine,2.702877e-05
Solobacterium,Serotonin,3.377560e-03
Solobacterium,L-Formylkynurenine,1.744075e-05
Solobacterium,L-Kynurenine,1.818294e-05
Solobacterium,3-Hydroxyanthranilate,1.893639e-05
Solobacterium,Anthranilate,3.199432e-05
Solobacterium,Indole-3-acetaldehyde,1.268405e-01
Solobacterium,Melatonin,1.123544e-05
Solobacterium,5-Hydroxykynurenamine,3.422987e-03
Solobacterium,Indole-3-acetate,5.544966e-02
Solobacterium,Tryptamine,3.036069e-03
Soonwooa,Serotonin,2.601235e-05
Soonwooa,L-Formylkynurenine,1.947033e-05
Soonwooa,L-Kynurenine,2.010548e-05
Soonwooa,3-Hydroxyanthranilate,2.121060e-05
Soonwooa,Anthranilate,3.211952e-05
Soonwooa,Indole-3-acetaldehyde,7.048002e-01
Soonwooa,Melatonin,1.128614e-05
Soonwooa,5-Hydroxykynurenamine,2.571379e-05
Soonwooa,Indole-3-acetate,6.759327e-01
Soonwooa,Tryptamine,2.702877e-05
Sorangium,Serotonin,2.144832e-05
Sorangium,L-Formylkynurenine,1.833545e-05
Sorangium,L-Kynurenine,1.903914e-05
Sorangium,3-Hydroxyanthranilate,1.993552e-05
Sorangium,Anthranilate,3.205807e-05
Sorangium,Indole-3-acetaldehyde,7.423324e-01
Sorangium,Melatonin,1.126046e-05
Sorangium,5-Hydroxykynurenamine,2.126944e-05
Sorangium,Indole-3-acetate,7.848839e-02
Sorangium,Tryptamine,2.186001e-05
Sphaerobacter,Serotonin,2.144832e-05
Sphaerobacter,L-Formylkynurenine,1.833545e-05
Sphaerobacter,L-Kynurenine,1.903914e-05
Sphaerobacter,3-Hydroxyanthranilate,1.993552e-05
Sphaerobacter,Anthranilate,3.205807e-05
Sphaerobacter,Indole-3-acetaldehyde,1.686427e-01
Sphaerobacter,Melatonin,1.126046e-05
Sphaerobacter,5-Hydroxykynurenamine,2.126944e-05
Sphaerobacter,Indole-3-acetate,5.231950e-01
Sphaerobacter,Tryptamine,2.186001e-05
Sphaerochaeta,Serotonin,2.600857e-05
Sphaerochaeta,L-Formylkynurenine,1.946932e-05
Sphaerochaeta,L-Kynurenine,2.010428e-05
Sphaerochaeta,3-Hydroxyanthranilate,2.120902e-05
Sphaerochaeta,Anthranilate,3.211361e-05
Sphaerochaeta,Indole-3-acetaldehyde,3.185612e-01
Sphaerochaeta,Melatonin,1.128690e-05
Sphaerochaeta,5-Hydroxykynurenamine,2.571016e-05
Sphaerochaeta,Indole-3-acetate,8.915364e-01
Sphaerochaeta,Tryptamine,2.702447e-05
Sphaerotilus,Serotonin,2.601235e-05
Sphaerotilus,L-Formylkynurenine,1.947033e-05
Sphaerotilus,L-Kynurenine,2.010548e-05
Sphaerotilus,3-Hydroxyanthranilate,2.121060e-05
Sphaerotilus,Anthranilate,3.211952e-05
Sphaerotilus,Indole-3-acetaldehyde,1.559063e-01
Sphaerotilus,Melatonin,1.128614e-05
Sphaerotilus,5-Hydroxykynurenamine,2.571379e-05
Sphaerotilus,Indole-3-acetate,1.004830e-01
Sphaerotilus,Tryptamine,2.702877e-05
Sphingobacterium,Serotonin,2.803137e-04
Sphingobacterium,L-Formylkynurenine,1.744045e-05
Sphingobacterium,L-Kynurenine,1.818235e-05
Sphingobacterium,3-Hydroxyanthranilate,1.893553e-05
Sphingobacterium,Anthranilate,3.198285e-05
Sphingobacterium,Indole-3-acetaldehyde,5.656061e-02
Sphingobacterium,Melatonin,1.123698e-05
Sphingobacterium,5-Hydroxykynurenamine,2.829889e-04
Sphingobacterium,Indole-3-acetate,1.347589e-01
Sphingobacterium,Tryptamine,2.579857e-04
Sphingobium,Serotonin,1.885293e-05
Sphingobium,L-Formylkynurenine,1.744030e-05
Sphingobium,L-Kynurenine,1.818205e-05
Sphingobium,3-Hydroxyanthranilate,1.893510e-05
Sphingobium,Anthranilate,3.197713e-05
Sphingobium,Indole-3-acetaldehyde,2.648111e-01
Sphingobium,Melatonin,1.123775e-05
Sphingobium,5-Hydroxykynurenamine,1.872635e-05
Sphingobium,Indole-3-acetate,3.013797e-02
Sphingobium,Tryptamine,1.902732e-05
Sphingomonas,Serotonin,1.885185e-05
Sphingomonas,L-Formylkynurenine,1.743977e-05
Sphingomonas,L-Kynurenine,1.818100e-05
Sphingomonas,3-Hydroxyanthranilate,1.893359e-05
Sphingomonas,Anthranilate,3.195718e-05
Sphingomonas,Indole-3-acetaldehyde,2.738490e-01
Sphingomonas,Melatonin,1.124043e-05
Sphingomonas,5-Hydroxykynurenamine,1.872533e-05
Sphingomonas,Indole-3-acetate,7.189242e-02
Sphingomonas,Tryptamine,1.902616e-05
Sphingopyxis,Serotonin,2.600669e-05
Sphingopyxis,L-Formylkynurenine,1.946881e-05
Sphingopyxis,L-Kynurenine,2.010368e-05
Sphingopyxis,3-Hydroxyanthranilate,2.120824e-05
Sphingopyxis,Anthranilate,3.211066e-05
Sphingopyxis,Indole-3-acetaldehyde,7.297632e-02
Sphingopyxis,Melatonin,1.128729e-05
Sphingopyxis,5-Hydroxykynurenamine,2.570835e-05
Sphingopyxis,Indole-3-acetate,5.653503e-02
Sphingopyxis,Tryptamine,2.702233e-05
Spiribacter,Serotonin,2.601046e-05
Spiribacter,L-Formylkynurenine,1.946982e-05
Spiribacter,L-Kynurenine,2.010488e-05
Spiribacter,3-Hydroxyanthranilate,2.120981e-05
Spiribacter,Anthranilate,3.211656e-05
Spiribacter,Indole-3-acetaldehyde,4.231308e-01
Spiribacter,Melatonin,1.128652e-05
Spiribacter,5-Hydroxykynurenamine,2.571198e-05
Spiribacter,Indole-3-acetate,7.893972e-02
Spiribacter,Tryptamine,2.702662e-05
Spirillospora,Serotonin,2.601235e-05
Spirillospora,L-Formylkynurenine,1.947033e-05
Spirillospora,L-Kynurenine,2.010548e-05
Spirillospora,3-Hydroxyanthranilate,2.121060e-05
Spirillospora,Anthranilate,3.211952e-05
Spirillospora,Indole-3-acetaldehyde,1.559063e-01
Spirillospora,Melatonin,1.128614e-05
Spirillospora,5-Hydroxykynurenamine,2.571379e-05
Spirillospora,Indole-3-acetate,1.004830e-01
Spirillospora,Tryptamine,2.702877e-05
Spirochaeta,Serotonin,2.600857e-05
Spirochaeta,L-Formylkynurenine,1.946932e-05
Spirochaeta,L-Kynurenine,2.010428e-05
Spirochaeta,3-Hydroxyanthranilate,2.120902e-05
Spirochaeta,Anthranilate,3.211361e-05
Spirochaeta,Indole-3-acetaldehyde,8.886254e-02
Spirochaeta,Melatonin,1.128690e-05
Spirochaeta,5-Hydroxykynurenamine,2.571016e-05
Spirochaeta,Indole-3-acetate,2.733133e-01
Spirochaeta,Tryptamine,2.702447e-05
Spiroplasma,Serotonin,2.601235e-05
Spiroplasma,L-Formylkynurenine,1.947033e-05
Spiroplasma,L-Kynurenine,2.010548e-05
Spiroplasma,3-Hydroxyanthranilate,2.121060e-05
Spiroplasma,Anthranilate,3.211952e-05
Spiroplasma,Indole-3-acetaldehyde,1.559063e-01
Spiroplasma,Melatonin,1.128614e-05
Spiroplasma,5-Hydroxykynurenamine,2.571379e-05
Spiroplasma,Indole-3-acetate,1.004830e-01
Spiroplasma,Tryptamine,2.702877e-05
Spirosoma,Serotonin,2.144736e-05
Spirosoma,L-Formylkynurenine,4.512169e-03
Spirosoma,L-Kynurenine,5.226385e-03
Spirosoma,3-Hydroxyanthranilate,4.703144e-03
Spirosoma,Anthranilate,3.205224e-05
Spirosoma,Indole-3-acetaldehyde,3.308586e-01
Spirosoma,Melatonin,1.126122e-05
Spirosoma,5-Hydroxykynurenamine,2.126851e-05
Spirosoma,Indole-3-acetate,2.339516e-01
Spirosoma,Tryptamine,1.128778e-03
Spirulina,Serotonin,2.601046e-05
Spirulina,L-Formylkynurenine,1.946982e-05
Spirulina,L-Kynurenine,2.010488e-05
Spirulina,3-Hydroxyanthranilate,2.120981e-05
Spirulina,Anthranilate,3.211656e-05
Spirulina,Indole-3-acetaldehyde,4.231308e-01
Spirulina,Melatonin,1.128652e-05
Spirulina,5-Hydroxykynurenamine,2.571198e-05
Spirulina,Indole-3-acetate,3.713517e-01
Spirulina,Tryptamine,2.702662e-05
Spongiibacter,Serotonin,2.601235e-05
Spongiibacter,L-Formylkynurenine,1.947033e-05
Spongiibacter,L-Kynurenine,2.010548e-05
Spongiibacter,3-Hydroxyanthranilate,2.121060e-05
Spongiibacter,Anthranilate,3.211952e-05
Spongiibacter,Indole-3-acetaldehyde,7.048002e-01
Spongiibacter,Melatonin,1.128614e-05
Spongiibacter,5-Hydroxykynurenamine,2.571379e-05
Spongiibacter,Indole-3-acetate,1.004830e-01
Spongiibacter,Tryptamine,2.702877e-05
Sporanaerobacter,Serotonin,2.601235e-05
Sporanaerobacter,L-Formylkynurenine,1.947033e-05
Sporanaerobacter,L-Kynurenine,2.010548e-05
Sporanaerobacter,3-Hydroxyanthranilate,2.121060e-05
Sporanaerobacter,Anthranilate,3.211952e-05
Sporanaerobacter,Indole-3-acetaldehyde,7.048002e-01
Sporanaerobacter,Melatonin,1.128614e-05
Sporanaerobacter,5-Hydroxykynurenamine,2.571379e-05
Sporanaerobacter,Indole-3-acetate,6.759327e-01
Sporanaerobacter,Tryptamine,2.702877e-05
Sporichthya,Serotonin,2.601235e-05
Sporichthya,L-Formylkynurenine,1.947033e-05
Sporichthya,L-Kynurenine,2.010548e-05
Sporichthya,3-Hydroxyanthranilate,2.121060e-05
Sporichthya,Anthranilate,3.211952e-05
Sporichthya,Indole-3-acetaldehyde,1.559063e-01
Sporichthya,Melatonin,1.128614e-05
Sporichthya,5-Hydroxykynurenamine,2.571379e-05
Sporichthya,Indole-3-acetate,1.004830e-01
Sporichthya,Tryptamine,2.702877e-05
Sporobacter,Serotonin,2.601235e-05
Sporobacter,L-Formylkynurenine,1.947033e-05
Sporobacter,L-Kynurenine,2.010548e-05
Sporobacter,3-Hydroxyanthranilate,2.121060e-05
Sporobacter,Anthranilate,3.211952e-05
Sporobacter,Indole-3-acetaldehyde,1.559063e-01
Sporobacter,Melatonin,1.128614e-05
Sporobacter,5-Hydroxykynurenamine,2.571379e-05
Sporobacter,Indole-3-acetate,6.759327e-01
Sporobacter,Tryptamine,2.702877e-05
Sporocytophaga,Serotonin,2.601235e-05
Sporocytophaga,L-Formylkynurenine,1.947033e-05
Sporocytophaga,L-Kynurenine,2.010548e-05
Sporocytophaga,3-Hydroxyanthranilate,2.121060e-05
Sporocytophaga,Anthranilate,3.211952e-05
Sporocytophaga,Indole-3-acetaldehyde,1.559063e-01
Sporocytophaga,Melatonin,1.128614e-05
Sporocytophaga,5-Hydroxykynurenamine,2.571379e-05
Sporocytophaga,Indole-3-acetate,6.759327e-01
Sporocytophaga,Tryptamine,2.702877e-05
Sporolactobacillus,Serotonin,2.600669e-05
Sporolactobacillus,L-Formylkynurenine,1.946881e-05
Sporolactobacillus,L-Kynurenine,2.010368e-05
Sporolactobacillus,3-Hydroxyanthranilate,2.120824e-05
Sporolactobacillus,Anthranilate,3.211066e-05
Sporolactobacillus,Indole-3-acetaldehyde,2.588757e-01
Sporolactobacillus,Melatonin,1.128729e-05
Sporolactobacillus,5-Hydroxykynurenamine,2.570835e-05
Sporolactobacillus,Indole-3-acetate,5.653503e-02
Sporolactobacillus,Tryptamine,2.702233e-05
Sporomusa,Serotonin,2.600857e-05
Sporomusa,L-Formylkynurenine,1.946932e-05
Sporomusa,L-Kynurenine,2.010428e-05
Sporomusa,3-Hydroxyanthranilate,2.120902e-05
Sporomusa,Anthranilate,3.211361e-05
Sporomusa,Indole-3-acetaldehyde,8.886254e-02
Sporomusa,Melatonin,1.128690e-05
Sporomusa,5-Hydroxykynurenamine,2.571016e-05
Sporomusa,Indole-3-acetate,8.915364e-01
Sporomusa,Tryptamine,2.702447e-05
Sporosarcina,Serotonin,1.885340e-05
Sporosarcina,L-Formylkynurenine,1.744052e-05
Sporosarcina,L-Kynurenine,1.818250e-05
Sporosarcina,3-Hydroxyanthranilate,1.893575e-05
Sporosarcina,Anthranilate,3.198572e-05
Sporosarcina,Indole-3-acetaldehyde,2.315802e-01
Sporosarcina,Melatonin,1.123659e-05
Sporosarcina,5-Hydroxykynurenamine,1.872679e-05
Sporosarcina,Indole-3-acetate,3.910516e-02
Sporosarcina,Tryptamine,1.902782e-05
Stackebrandtia,Serotonin,2.144832e-05
Stackebrandtia,L-Formylkynurenine,1.833545e-05
Stackebrandtia,L-Kynurenine,1.903914e-05
Stackebrandtia,3-Hydroxyanthranilate,1.993552e-05
Stackebrandtia,Anthranilate,3.205807e-05
Stackebrandtia,Indole-3-acetaldehyde,1.686427e-01
Stackebrandtia,Melatonin,1.126046e-05
Stackebrandtia,5-Hydroxykynurenamine,2.126944e-05
Stackebrandtia,Indole-3-acetate,7.848839e-02
Stackebrandtia,Tryptamine,2.186001e-05
Stanieria,Serotonin,2.601235e-05
Stanieria,L-Formylkynurenine,1.947033e-05
Stanieria,L-Kynurenine,2.010548e-05
Stanieria,3-Hydroxyanthranilate,2.121060e-05
Stanieria,Anthranilate,3.211952e-05
Stanieria,Indole-3-acetaldehyde,7.048002e-01
Stanieria,Melatonin,1.128614e-05
Stanieria,5-Hydroxykynurenamine,2.571379e-05
Stanieria,Indole-3-acetate,1.004830e-01
Stanieria,Tryptamine,2.702877e-05
Staphylococcus,Serotonin,5.347839e-06
Staphylococcus,L-Formylkynurenine,9.769400e-05
Staphylococcus,L-Kynurenine,1.117542e-04
Staphylococcus,3-Hydroxyanthranilate,1.028860e-04
Staphylococcus,Anthranilate,3.031999e-05
Staphylococcus,Indole-3-acetaldehyde,7.038663e-01
Staphylococcus,Melatonin,1.059152e-05
Staphylococcus,5-Hydroxykynurenamine,5.371956e-06
Staphylococcus,Indole-3-acetate,2.159267e-01
Staphylococcus,Tryptamine,5.049777e-06
Stappia,Serotonin,2.601046e-05
Stappia,L-Formylkynurenine,1.946982e-05
Stappia,L-Kynurenine,2.010488e-05
Stappia,3-Hydroxyanthranilate,2.120981e-05
Stappia,Anthranilate,3.211656e-05
Stappia,Indole-3-acetaldehyde,1.131025e-01
Stappia,Melatonin,1.128652e-05
Stappia,5-Hydroxykynurenamine,2.571198e-05
Stappia,Indole-3-acetate,3.713517e-01
Stappia,Tryptamine,2.702662e-05
Starkeya,Serotonin,2.144832e-05
Starkeya,L-Formylkynurenine,1.833545e-05
Starkeya,L-Kynurenine,1.903914e-05
Starkeya,3-Hydroxyanthranilate,1.993552e-05
Starkeya,Anthranilate,3.205807e-05
Starkeya,Indole-3-acetaldehyde,1.686427e-01
Starkeya,Melatonin,1.126046e-05
Starkeya,5-Hydroxykynurenamine,2.126944e-05
Starkeya,Indole-3-acetate,7.848839e-02
Starkeya,Tryptamine,2.186001e-05
Stenotrophomonas,Serotonin,6.997288e-04
Stenotrophomonas,L-Formylkynurenine,2.262036e-03
Stenotrophomonas,L-Kynurenine,1.746231e-05
Stenotrophomonas,3-Hydroxyanthranilate,2.372018e-03
Stenotrophomonas,Anthranilate,3.192274e-05
Stenotrophomonas,Indole-3-acetaldehyde,2.049765e-01
Stenotrophomonas,Melatonin,1.121186e-05
Stenotrophomonas,5-Hydroxykynurenamine,7.075331e-04
Stenotrophomonas,Indole-3-acetate,1.233053e-01
Stenotrophomonas,Tryptamine,6.374891e-04
Stenoxybacter,Serotonin,2.601235e-05
Stenoxybacter,L-Formylkynurenine,1.947033e-05
Stenoxybacter,L-Kynurenine,2.010548e-05
Stenoxybacter,3-Hydroxyanthranilate,2.121060e-05
Stenoxybacter,Anthranilate,3.211952e-05
Stenoxybacter,Indole-3-acetaldehyde,7.048002e-01
Stenoxybacter,Melatonin,1.128614e-05
Stenoxybacter,5-Hydroxykynurenamine,2.571379e-05
Stenoxybacter,Indole-3-acetate,1.004830e-01
Stenoxybacter,Tryptamine,2.702877e-05
Stigmatella,Serotonin,2.601235e-05
Stigmatella,L-Formylkynurenine,1.947033e-05
Stigmatella,L-Kynurenine,2.010548e-05
Stigmatella,3-Hydroxyanthranilate,2.121060e-05
Stigmatella,Anthranilate,3.211952e-05
Stigmatella,Indole-3-acetaldehyde,7.048002e-01
Stigmatella,Melatonin,1.128614e-05
Stigmatella,5-Hydroxykynurenamine,2.571379e-05
Stigmatella,Indole-3-acetate,6.759327e-01
Stigmatella,Tryptamine,2.702877e-05
Stomatobaculum,Serotonin,2.144832e-05
Stomatobaculum,L-Formylkynurenine,1.833545e-05
Stomatobaculum,L-Kynurenine,1.903914e-05
Stomatobaculum,3-Hydroxyanthranilate,1.993552e-05
Stomatobaculum,Anthranilate,3.205807e-05
Stomatobaculum,Indole-3-acetaldehyde,1.686427e-01
Stomatobaculum,Melatonin,1.126046e-05
Stomatobaculum,5-Hydroxykynurenamine,2.126944e-05
Stomatobaculum,Indole-3-acetate,5.231950e-01
Stomatobaculum,Tryptamine,2.186001e-05
Streptacidiphilus,Serotonin,2.600669e-05
Streptacidiphilus,L-Formylkynurenine,1.946881e-05
Streptacidiphilus,L-Kynurenine,2.010368e-05
Streptacidiphilus,3-Hydroxyanthranilate,2.120824e-05
Streptacidiphilus,Anthranilate,3.211066e-05
Streptacidiphilus,Indole-3-acetaldehyde,2.588757e-01
Streptacidiphilus,Melatonin,1.128729e-05
Streptacidiphilus,5-Hydroxykynurenamine,2.570835e-05
Streptacidiphilus,Indole-3-acetate,4.231718e-01
Streptacidiphilus,Tryptamine,2.702233e-05
Streptoalloteichus,Serotonin,2.601235e-05
Streptoalloteichus,L-Formylkynurenine,1.947033e-05
Streptoalloteichus,L-Kynurenine,2.010548e-05
Streptoalloteichus,3-Hydroxyanthranilate,2.121060e-05
Streptoalloteichus,Anthranilate,3.211952e-05
Streptoalloteichus,Indole-3-acetaldehyde,7.048002e-01
Streptoalloteichus,Melatonin,1.128614e-05
Streptoalloteichus,5-Hydroxykynurenamine,2.571379e-05
Streptoalloteichus,Indole-3-acetate,6.759327e-01
Streptoalloteichus,Tryptamine,2.702877e-05
Streptobacillus,Serotonin,2.144687e-05
Streptobacillus,L-Formylkynurenine,1.833479e-05
Streptobacillus,L-Kynurenine,1.903822e-05
Streptobacillus,3-Hydroxyanthranilate,1.993429e-05
Streptobacillus,Anthranilate,3.204933e-05
Streptobacillus,Indole-3-acetaldehyde,6.799128e-01
Streptobacillus,Melatonin,1.126160e-05
Streptobacillus,5-Hydroxykynurenamine,2.126805e-05
Streptobacillus,Indole-3-acetate,4.914917e-02
Streptobacillus,Tryptamine,2.185846e-05
Streptococcus,Serotonin,6.326417e-04
Streptococcus,L-Formylkynurenine,7.081484e-06
Streptococcus,L-Kynurenine,7.736530e-06
Streptococcus,3-Hydroxyanthranilate,7.567509e-06
Streptococcus,Anthranilate,2.934466e-05
Streptococcus,Indole-3-acetaldehyde,2.272000e-01
Streptococcus,Melatonin,1.022888e-05
Streptococcus,5-Hydroxykynurenamine,5.496400e-04
Streptococcus,Indole-3-acetate,5.966949e-02
Streptococcus,Tryptamine,4.970755e-04
Streptomonospora,Serotonin,2.601235e-05
Streptomonospora,L-Formylkynurenine,1.947033e-05
Streptomonospora,L-Kynurenine,2.010548e-05
Streptomonospora,3-Hydroxyanthranilate,2.121060e-05
Streptomonospora,Anthranilate,3.211952e-05
Streptomonospora,Indole-3-acetaldehyde,1.559063e-01
Streptomonospora,Melatonin,1.128614e-05
Streptomonospora,5-Hydroxykynurenamine,2.571379e-05
Streptomonospora,Indole-3-acetate,1.004830e-01
Streptomonospora,Tryptamine,2.702877e-05
Streptomyces,Serotonin,1.201904e-05
Streptomyces,L-Formylkynurenine,1.414275e-05
Streptomyces,L-Kynurenine,1.494538e-05
Streptomyces,3-Hydroxyanthranilate,1.527762e-05
Streptomyces,Anthranilate,3.139040e-05
Streptomyces,Indole-3-acetaldehyde,2.142401e-01
Streptomyces,Melatonin,1.112632e-05
Streptomyces,5-Hydroxykynurenamine,1.199444e-05
Streptomyces,Indole-3-acetate,1.035939e-01
Streptomyces,Tryptamine,1.179662e-05
Streptosporangium,Serotonin,2.144736e-05
Streptosporangium,L-Formylkynurenine,1.833501e-05
Streptosporangium,L-Kynurenine,1.903853e-05
Streptosporangium,3-Hydroxyanthranilate,1.993470e-05
Streptosporangium,Anthranilate,3.205224e-05
Streptosporangium,Indole-3-acetaldehyde,9.294518e-02
Streptosporangium,Melatonin,1.126122e-05
Streptosporangium,5-Hydroxykynurenamine,2.126851e-05
Streptosporangium,Indole-3-acetate,5.600168e-02
Streptosporangium,Tryptamine,2.185898e-05
Subdoligranulum,Serotonin,2.144832e-05
Subdoligranulum,L-Formylkynurenine,1.833545e-05
Subdoligranulum,L-Kynurenine,1.903914e-05
Subdoligranulum,3-Hydroxyanthranilate,1.993552e-05
Subdoligranulum,Anthranilate,3.205807e-05
Subdoligranulum,Indole-3-acetaldehyde,1.686427e-01
Subdoligranulum,Melatonin,1.126046e-05
Subdoligranulum,5-Hydroxykynurenamine,2.126944e-05
Subdoligranulum,Indole-3-acetate,7.848839e-02
Subdoligranulum,Tryptamine,2.186001e-05
Succinatimonas,Serotonin,2.144832e-05
Succinatimonas,L-Formylkynurenine,1.833545e-05
Succinatimonas,L-Kynurenine,1.903914e-05
Succinatimonas,3-Hydroxyanthranilate,1.993552e-05
Succinatimonas,Anthranilate,3.205807e-05
Succinatimonas,Indole-3-acetaldehyde,1.686427e-01
Succinatimonas,Melatonin,1.126046e-05
Succinatimonas,5-Hydroxykynurenamine,2.126944e-05
Succinatimonas,Indole-3-acetate,7.848839e-02
Succinatimonas,Tryptamine,2.186001e-05
Succiniclasticum,Serotonin,2.601235e-05
Succiniclasticum,L-Formylkynurenine,1.947033e-05
Succiniclasticum,L-Kynurenine,2.010548e-05
Succiniclasticum,3-Hydroxyanthranilate,2.121060e-05
Succiniclasticum,Anthranilate,3.211952e-05
Succiniclasticum,Indole-3-acetaldehyde,1.559063e-01
Succiniclasticum,Melatonin,1.128614e-05
Succiniclasticum,5-Hydroxykynurenamine,2.571379e-05
Succiniclasticum,Indole-3-acetate,1.004830e-01
Succiniclasticum,Tryptamine,2.702877e-05
Succinimonas,Serotonin,2.601235e-05
Succinimonas,L-Formylkynurenine,1.947033e-05
Succinimonas,L-Kynurenine,2.010548e-05
Succinimonas,3-Hydroxyanthranilate,2.121060e-05
Succinimonas,Anthranilate,3.211952e-05
Succinimonas,Indole-3-acetaldehyde,7.048002e-01
Succinimonas,Melatonin,1.128614e-05
Succinimonas,5-Hydroxykynurenamine,2.571379e-05
Succinimonas,Indole-3-acetate,1.004830e-01
Succinimonas,Tryptamine,2.702877e-05
Succinispira,Serotonin,2.601235e-05
Succinispira,L-Formylkynurenine,1.947033e-05
Succinispira,L-Kynurenine,2.010548e-05
Succinispira,3-Hydroxyanthranilate,2.121060e-05
Succinispira,Anthranilate,3.211952e-05
Succinispira,Indole-3-acetaldehyde,1.559063e-01
Succinispira,Melatonin,1.128614e-05
Succinispira,5-Hydroxykynurenamine,2.571379e-05
Succinispira,Indole-3-acetate,1.004830e-01
Succinispira,Tryptamine,2.702877e-05
Succinivibrio,Serotonin,1.885386e-05
Succinivibrio,L-Formylkynurenine,1.744075e-05
Succinivibrio,L-Kynurenine,1.818294e-05
Succinivibrio,3-Hydroxyanthranilate,1.893639e-05
Succinivibrio,Anthranilate,3.199432e-05
Succinivibrio,Indole-3-acetaldehyde,4.651600e-01
Succinivibrio,Melatonin,1.123544e-05
Succinivibrio,5-Hydroxykynurenamine,1.872723e-05
Succinivibrio,Indole-3-acetate,2.521990e-01
Succinivibrio,Tryptamine,1.902832e-05
Sulfitobacter,Serotonin,2.599353e-05
Sulfitobacter,L-Formylkynurenine,1.946527e-05
Sulfitobacter,L-Kynurenine,2.009951e-05
Sulfitobacter,3-Hydroxyanthranilate,2.120276e-05
Sulfitobacter,Anthranilate,3.209008e-05
Sulfitobacter,Indole-3-acetaldehyde,2.741048e-01
Sulfitobacter,Melatonin,1.128996e-05
Sulfitobacter,5-Hydroxykynurenamine,2.569568e-05
Sulfitobacter,Indole-3-acetate,2.846865e-02
Sulfitobacter,Tryptamine,2.700734e-05
Sulfobacillus,Serotonin,2.601235e-05
Sulfobacillus,L-Formylkynurenine,1.947033e-05
Sulfobacillus,L-Kynurenine,2.010548e-05
Sulfobacillus,3-Hydroxyanthranilate,2.121060e-05
Sulfobacillus,Anthranilate,3.211952e-05
Sulfobacillus,Indole-3-acetaldehyde,7.048002e-01
Sulfobacillus,Melatonin,1.128614e-05
